park,unit_code,park_type,region,state,year,month,recreation_visits,recreation_hours
Manassas NBP,MANA,National Battlefield Park,National Capital ,VA,2024.0,1.0,23232,17424
Manassas NBP,MANA,National Battlefield Park,National Capital ,VA,2024.0,2.0,35825,26869
Manassas NBP,MANA,National Battlefield Park,National Capital ,VA,2024.0,3.0,46881,35161
Manassas NBP,MANA,National Battlefield Park,National Capital ,VA,2024.0,4.0,63080,47310
Manassas NBP,MANA,National Battlefield Park,National Capital ,VA,2024.0,5.0,47568,35676
Manassas NBP,MANA,National Battlefield Park,National Capital ,VA,2024.0,6.0,50068,37551
Manassas NBP,MANA,National Battlefield Park,National Capital ,VA,2024.0,7.0,57239,42929
Manassas NBP,MANA,National Battlefield Park,National Capital ,VA,2024.0,8.0,46269,34702
Manassas NBP,MANA,National Battlefield Park,National Capital ,VA,2024.0,9.0,49256,36942
Manassas NBP,MANA,National Battlefield Park,National Capital ,VA,2024.0,10.0,49289,36967
Manassas NBP,MANA,National Battlefield Park,National Capital ,VA,2024.0,11.0,39808,29856
Manassas NBP,MANA,National Battlefield Park,National Capital ,VA,2024.0,12.0,33450,25088
Manhattan Project NHP,MAPR,National Historical Park,Intermountain ,,2024.0,1.0,916,507
Manhattan Project NHP,MAPR,National Historical Park,Intermountain ,,2024.0,2.0,2222,1164
Manhattan Project NHP,MAPR,National Historical Park,Intermountain ,,2024.0,3.0,5595,3509
Manhattan Project NHP,MAPR,National Historical Park,Intermountain ,,2024.0,4.0,7154,11254
Manhattan Project NHP,MAPR,National Historical Park,Intermountain ,,2024.0,5.0,8470,13147
Manhattan Project NHP,MAPR,National Historical Park,Intermountain ,,2024.0,6.0,9363,14543
Manhattan Project NHP,MAPR,National Historical Park,Intermountain ,,2024.0,7.0,10394,15172
Manhattan Project NHP,MAPR,National Historical Park,Intermountain ,,2024.0,8.0,7740,14402
Manhattan Project NHP,MAPR,National Historical Park,Intermountain ,,2024.0,9.0,7035,12847
Manhattan Project NHP,MAPR,National Historical Park,Intermountain ,,2024.0,10.0,8834,15000
Manhattan Project NHP,MAPR,National Historical Park,Intermountain ,,2024.0,11.0,4222,5810
Manhattan Project NHP,MAPR,National Historical Park,Intermountain ,,2024.0,12.0,2748,1574
Manzanar NHS,MANZ,National Historic Site,Pacific West ,CA,2024.0,1.0,4118,6176
Manzanar NHS,MANZ,National Historic Site,Pacific West ,CA,2024.0,2.0,4634,6951
Manzanar NHS,MANZ,National Historic Site,Pacific West ,CA,2024.0,3.0,7088,10631
Manzanar NHS,MANZ,National Historic Site,Pacific West ,CA,2024.0,4.0,9085,13628
Manzanar NHS,MANZ,National Historic Site,Pacific West ,CA,2024.0,5.0,8326,12489
Manzanar NHS,MANZ,National Historic Site,Pacific West ,CA,2024.0,6.0,11264,16896
Manzanar NHS,MANZ,National Historic Site,Pacific West ,CA,2024.0,7.0,10326,15489
Manzanar NHS,MANZ,National Historic Site,Pacific West ,CA,2024.0,8.0,10796,16194
Manzanar NHS,MANZ,National Historic Site,Pacific West ,CA,2024.0,9.0,8677,13016
Manzanar NHS,MANZ,National Historic Site,Pacific West ,CA,2024.0,10.0,9803,14704
Manzanar NHS,MANZ,National Historic Site,Pacific West ,CA,2024.0,11.0,4912,7369
Manzanar NHS,MANZ,National Historic Site,Pacific West ,CA,2024.0,12.0,4825,7238
Marsh-Billings-Rockefeller NHP,MABI,National Historical Park,Northeast ,VT,2024.0,1.0,2008,4016
Marsh-Billings-Rockefeller NHP,MABI,National Historical Park,Northeast ,VT,2024.0,2.0,2903,5806
Marsh-Billings-Rockefeller NHP,MABI,National Historical Park,Northeast ,VT,2024.0,3.0,2590,5180
Marsh-Billings-Rockefeller NHP,MABI,National Historical Park,Northeast ,VT,2024.0,4.0,3085,6170
Marsh-Billings-Rockefeller NHP,MABI,National Historical Park,Northeast ,VT,2024.0,5.0,4621,9242
Marsh-Billings-Rockefeller NHP,MABI,National Historical Park,Northeast ,VT,2024.0,6.0,8098,16196
Marsh-Billings-Rockefeller NHP,MABI,National Historical Park,Northeast ,VT,2024.0,7.0,11033,22066
Marsh-Billings-Rockefeller NHP,MABI,National Historical Park,Northeast ,VT,2024.0,8.0,11900,23800
Marsh-Billings-Rockefeller NHP,MABI,National Historical Park,Northeast ,VT,2024.0,9.0,12902,25804
Marsh-Billings-Rockefeller NHP,MABI,National Historical Park,Northeast ,VT,2024.0,10.0,17070,34140
Marsh-Billings-Rockefeller NHP,MABI,National Historical Park,Northeast ,VT,2024.0,11.0,4351,8702
Marsh-Billings-Rockefeller NHP,MABI,National Historical Park,Northeast ,VT,2024.0,12.0,1152,2304
"Martin Luther King, Jr. MEM",MLKM,National Memorial,National Capital ,DC,2024.0,1.0,116171,58085
"Martin Luther King, Jr. MEM",MLKM,National Memorial,National Capital ,DC,2024.0,2.0,163680,81840
"Martin Luther King, Jr. MEM",MLKM,National Memorial,National Capital ,DC,2024.0,3.0,600960,300480
"Martin Luther King, Jr. MEM",MLKM,National Memorial,National Capital ,DC,2024.0,4.0,421792,210896
"Martin Luther King, Jr. MEM",MLKM,National Memorial,National Capital ,DC,2024.0,5.0,365621,182811
"Martin Luther King, Jr. MEM",MLKM,National Memorial,National Capital ,DC,2024.0,6.0,337003,168501
"Martin Luther King, Jr. MEM",MLKM,National Memorial,National Capital ,DC,2024.0,7.0,276651,138325
"Martin Luther King, Jr. MEM",MLKM,National Memorial,National Capital ,DC,2024.0,8.0,220480,110240
"Martin Luther King, Jr. MEM",MLKM,National Memorial,National Capital ,DC,2024.0,9.0,187541,93771
"Martin Luther King, Jr. MEM",MLKM,National Memorial,National Capital ,DC,2024.0,10.0,264821,132411
"Martin Luther King, Jr. MEM",MLKM,National Memorial,National Capital ,DC,2024.0,11.0,184757,92379
"Martin Luther King, Jr. MEM",MLKM,National Memorial,National Capital ,DC,2024.0,12.0,112117,56059
"Martin Luther King, Jr. NHP",MALU,National Historical Park,Southeast ,GA,2024.0,1.0,155090,251479
"Martin Luther King, Jr. NHP",MALU,National Historical Park,Southeast ,GA,2024.0,2.0,22844,34534
"Martin Luther King, Jr. NHP",MALU,National Historical Park,Southeast ,GA,2024.0,3.0,50102,77405
"Martin Luther King, Jr. NHP",MALU,National Historical Park,Southeast ,GA,2024.0,4.0,76694,120441
"Martin Luther King, Jr. NHP",MALU,National Historical Park,Southeast ,GA,2024.0,5.0,132278,214017
"Martin Luther King, Jr. NHP",MALU,National Historical Park,Southeast ,GA,2024.0,6.0,235506,375378
"Martin Luther King, Jr. NHP",MALU,National Historical Park,Southeast ,GA,2024.0,7.0,131358,241453
"Martin Luther King, Jr. NHP",MALU,National Historical Park,Southeast ,GA,2024.0,8.0,135615,252622
"Martin Luther King, Jr. NHP",MALU,National Historical Park,Southeast ,GA,2024.0,9.0,105615,175622
"Martin Luther King, Jr. NHP",MALU,National Historical Park,Southeast ,GA,2024.0,10.0,30522,46383
"Martin Luther King, Jr. NHP",MALU,National Historical Park,Southeast ,GA,2024.0,11.0,42431,65347
"Martin Luther King, Jr. NHP",MALU,National Historical Park,Southeast ,GA,2024.0,12.0,41383,62482
Martin Van Buren NHS,MAVA,National Historic Site,Northeast ,NY,2024.0,1.0,908,945
Martin Van Buren NHS,MAVA,National Historic Site,Northeast ,NY,2024.0,2.0,1075,1116
Martin Van Buren NHS,MAVA,National Historic Site,Northeast ,NY,2024.0,3.0,1218,1270
Martin Van Buren NHS,MAVA,National Historic Site,Northeast ,NY,2024.0,4.0,1065,1110
Martin Van Buren NHS,MAVA,National Historic Site,Northeast ,NY,2024.0,5.0,1644,2063
Martin Van Buren NHS,MAVA,National Historic Site,Northeast ,NY,2024.0,6.0,1814,3109
Martin Van Buren NHS,MAVA,National Historic Site,Northeast ,NY,2024.0,7.0,2356,3916
Martin Van Buren NHS,MAVA,National Historic Site,Northeast ,NY,2024.0,8.0,2646,4214
Martin Van Buren NHS,MAVA,National Historic Site,Northeast ,NY,2024.0,9.0,1822,2892
Martin Van Buren NHS,MAVA,National Historic Site,Northeast ,NY,2024.0,10.0,2050,3421
Martin Van Buren NHS,MAVA,National Historic Site,Northeast ,NY,2024.0,11.0,580,651
Martin Van Buren NHS,MAVA,National Historic Site,Northeast ,NY,2024.0,12.0,534,534
Mary McLeod Bethune Council House NHS,MAMC,National Historic Site,National Capital ,DC,2024.0,1.0,78,156
Mary McLeod Bethune Council House NHS,MAMC,National Historic Site,National Capital ,DC,2024.0,2.0,412,824
Mary McLeod Bethune Council House NHS,MAMC,National Historic Site,National Capital ,DC,2024.0,3.0,280,560
Mary McLeod Bethune Council House NHS,MAMC,National Historic Site,National Capital ,DC,2024.0,4.0,302,604
Mary McLeod Bethune Council House NHS,MAMC,National Historic Site,National Capital ,DC,2024.0,5.0,287,574
Mary McLeod Bethune Council House NHS,MAMC,National Historic Site,National Capital ,DC,2024.0,6.0,335,670
Mary McLeod Bethune Council House NHS,MAMC,National Historic Site,National Capital ,DC,2024.0,7.0,807,1614
Mary McLeod Bethune Council House NHS,MAMC,National Historic Site,National Capital ,DC,2024.0,8.0,237,474
Mary McLeod Bethune Council House NHS,MAMC,National Historic Site,National Capital ,DC,2024.0,9.0,196,392
Mary McLeod Bethune Council House NHS,MAMC,National Historic Site,National Capital ,DC,2024.0,10.0,200,400
Mary McLeod Bethune Council House NHS,MAMC,National Historic Site,National Capital ,DC,2024.0,11.0,152,304
Mary McLeod Bethune Council House NHS,MAMC,National Historic Site,National Capital ,DC,2024.0,12.0,52,104
Medgar and Myrlie Evers Home NM,MEMY,National Monument,Southeast ,,2024.0,1.0,5156,2578
Medgar and Myrlie Evers Home NM,MEMY,National Monument,Southeast ,,2024.0,2.0,6342,3171
Medgar and Myrlie Evers Home NM,MEMY,National Monument,Southeast ,,2024.0,3.0,13516,6758
Medgar and Myrlie Evers Home NM,MEMY,National Monument,Southeast ,,2024.0,4.0,8074,4142
Medgar and Myrlie Evers Home NM,MEMY,National Monument,Southeast ,,2024.0,5.0,4076,2533
Medgar and Myrlie Evers Home NM,MEMY,National Monument,Southeast ,,2024.0,6.0,13536,7293
Medgar and Myrlie Evers Home NM,MEMY,National Monument,Southeast ,,2024.0,7.0,4992,2571
Medgar and Myrlie Evers Home NM,MEMY,National Monument,Southeast ,,2024.0,8.0,3743,1946
Medgar and Myrlie Evers Home NM,MEMY,National Monument,Southeast ,,2024.0,9.0,3137,1644
Medgar and Myrlie Evers Home NM,MEMY,National Monument,Southeast ,,2024.0,10.0,3633,1816
Medgar and Myrlie Evers Home NM,MEMY,National Monument,Southeast ,,2024.0,11.0,3003,1502
Medgar and Myrlie Evers Home NM,MEMY,National Monument,Southeast ,,2024.0,12.0,2346,1173
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2024.0,1.0,5392,24265
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2024.0,2.0,6794,30574
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2024.0,3.0,15758,70911
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2024.0,4.0,29411,139045
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2024.0,5.0,57068,399644
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2024.0,6.0,88815,618432
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2024.0,7.0,80791,544118
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2024.0,8.0,65889,442047
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2024.0,9.0,61676,487971
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2024.0,10.0,48655,357627
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2024.0,11.0,11054,49745
Mesa Verde NP,MEVE,National Park,Intermountain ,CO,2024.0,12.0,8762,39430
Mill Springs Battlefield NM,MISP,National Monument,Southeast ,,2024.0,1.0,216,433
Mill Springs Battlefield NM,MISP,National Monument,Southeast ,,2024.0,2.0,309,647
Mill Springs Battlefield NM,MISP,National Monument,Southeast ,,2024.0,3.0,705,1649
Mill Springs Battlefield NM,MISP,National Monument,Southeast ,,2024.0,4.0,713,1662
Mill Springs Battlefield NM,MISP,National Monument,Southeast ,,2024.0,5.0,700,1468
Mill Springs Battlefield NM,MISP,National Monument,Southeast ,,2024.0,6.0,1026,2126
Mill Springs Battlefield NM,MISP,National Monument,Southeast ,,2024.0,7.0,1029,2058
Mill Springs Battlefield NM,MISP,National Monument,Southeast ,,2024.0,8.0,807,1615
Mill Springs Battlefield NM,MISP,National Monument,Southeast ,,2024.0,9.0,940,1880
Mill Springs Battlefield NM,MISP,National Monument,Southeast ,,2024.0,10.0,1140,2281
Mill Springs Battlefield NM,MISP,National Monument,Southeast ,,2024.0,11.0,764,1529
Mill Springs Battlefield NM,MISP,National Monument,Southeast ,,2024.0,12.0,230,460
Minidoka NHS,MIIN,National Historic Site,Pacific West ,,2024.0,1.0,0,0
Minidoka NHS,MIIN,National Historic Site,Pacific West ,,2024.0,2.0,36,71
Minidoka NHS,MIIN,National Historic Site,Pacific West ,,2024.0,3.0,716,1224
Minidoka NHS,MIIN,National Historic Site,Pacific West ,,2024.0,4.0,774,830
Minidoka NHS,MIIN,National Historic Site,Pacific West ,,2024.0,5.0,2852,3924
Minidoka NHS,MIIN,National Historic Site,Pacific West ,,2024.0,6.0,3713,6498
Minidoka NHS,MIIN,National Historic Site,Pacific West ,,2024.0,7.0,4978,8960
Minidoka NHS,MIIN,National Historic Site,Pacific West ,,2024.0,8.0,4968,9157
Minidoka NHS,MIIN,National Historic Site,Pacific West ,,2024.0,9.0,3716,6589
Minidoka NHS,MIIN,National Historic Site,Pacific West ,,2024.0,10.0,272,204
Minidoka NHS,MIIN,National Historic Site,Pacific West ,,2024.0,11.0,0,0
Minidoka NHS,MIIN,National Historic Site,Pacific West ,,2024.0,12.0,0,0
Minute Man NHP,MIMA,National Historical Park,Northeast ,MA,2024.0,1.0,41344,62016
Minute Man NHP,MIMA,National Historical Park,Northeast ,MA,2024.0,2.0,40914,61371
Minute Man NHP,MIMA,National Historical Park,Northeast ,MA,2024.0,3.0,67904,101855
Minute Man NHP,MIMA,National Historical Park,Northeast ,MA,2024.0,4.0,90138,135207
Minute Man NHP,MIMA,National Historical Park,Northeast ,MA,2024.0,5.0,97398,146096
Minute Man NHP,MIMA,National Historical Park,Northeast ,MA,2024.0,6.0,81848,122772
Minute Man NHP,MIMA,National Historical Park,Northeast ,MA,2024.0,7.0,95039,142559
Minute Man NHP,MIMA,National Historical Park,Northeast ,MA,2024.0,8.0,92287,138430
Minute Man NHP,MIMA,National Historical Park,Northeast ,MA,2024.0,9.0,83304,124957
Minute Man NHP,MIMA,National Historical Park,Northeast ,MA,2024.0,10.0,108286,162429
Minute Man NHP,MIMA,National Historical Park,Northeast ,MA,2024.0,11.0,50494,75741
Minute Man NHP,MIMA,National Historical Park,Northeast ,MA,2024.0,12.0,30360,45539
Minuteman Missile NHS,MIMI,National Historic Site,Midwest ,SD,2024.0,1.0,418,395
Minuteman Missile NHS,MIMI,National Historic Site,Midwest ,SD,2024.0,2.0,594,522
Minuteman Missile NHS,MIMI,National Historic Site,Midwest ,SD,2024.0,3.0,1956,1549
Minuteman Missile NHS,MIMI,National Historic Site,Midwest ,SD,2024.0,4.0,3832,3018
Minuteman Missile NHS,MIMI,National Historic Site,Midwest ,SD,2024.0,5.0,13522,10490
Minuteman Missile NHS,MIMI,National Historic Site,Midwest ,SD,2024.0,6.0,23708,16856
Minuteman Missile NHS,MIMI,National Historic Site,Midwest ,SD,2024.0,7.0,25226,17816
Minuteman Missile NHS,MIMI,National Historic Site,Midwest ,SD,2024.0,8.0,19178,14649
Minuteman Missile NHS,MIMI,National Historic Site,Midwest ,SD,2024.0,9.0,17412,13420
Minuteman Missile NHS,MIMI,National Historic Site,Midwest ,SD,2024.0,10.0,8706,6965
Minuteman Missile NHS,MIMI,National Historic Site,Midwest ,SD,2024.0,11.0,2210,1722
Minuteman Missile NHS,MIMI,National Historic Site,Midwest ,SD,2024.0,12.0,1346,995
Mississippi NRRA,MISS,National River,Midwest ,MN,2024.0,1.0,19643,31643
Mississippi NRRA,MISS,National River,Midwest ,MN,2024.0,2.0,20402,32402
Mississippi NRRA,MISS,National River,Midwest ,MN,2024.0,3.0,25516,37516
Mississippi NRRA,MISS,National River,Midwest ,MN,2024.0,4.0,21025,33025
Mississippi NRRA,MISS,National River,Midwest ,MN,2024.0,5.0,21106,33106
Mississippi NRRA,MISS,National River,Midwest ,MN,2024.0,6.0,25982,42982
Mississippi NRRA,MISS,National River,Midwest ,MN,2024.0,7.0,26124,43264
Mississippi NRRA,MISS,National River,Midwest ,MN,2024.0,8.0,26680,43968
Mississippi NRRA,MISS,National River,Midwest ,MN,2024.0,9.0,15367,27459
Mississippi NRRA,MISS,National River,Midwest ,MN,2024.0,10.0,17510,29510
Mississippi NRRA,MISS,National River,Midwest ,MN,2024.0,11.0,19087,31153
Mississippi NRRA,MISS,National River,Midwest ,MN,2024.0,12.0,17691,29691
Missouri NRR,MNRR,National Wild & Scenic River,Midwest ,SD,2024.0,1.0,7379,7379
Missouri NRR,MNRR,National Wild & Scenic River,Midwest ,SD,2024.0,2.0,6482,6482
Missouri NRR,MNRR,National Wild & Scenic River,Midwest ,SD,2024.0,3.0,6521,6521
Missouri NRR,MNRR,National Wild & Scenic River,Midwest ,SD,2024.0,4.0,11686,11686
Missouri NRR,MNRR,National Wild & Scenic River,Midwest ,SD,2024.0,5.0,16744,16744
Missouri NRR,MNRR,National Wild & Scenic River,Midwest ,SD,2024.0,6.0,18519,18519
Missouri NRR,MNRR,National Wild & Scenic River,Midwest ,SD,2024.0,7.0,18952,18952
Missouri NRR,MNRR,National Wild & Scenic River,Midwest ,SD,2024.0,8.0,16133,16133
Missouri NRR,MNRR,National Wild & Scenic River,Midwest ,SD,2024.0,9.0,17167,17167
Missouri NRR,MNRR,National Wild & Scenic River,Midwest ,SD,2024.0,10.0,16845,16845
Missouri NRR,MNRR,National Wild & Scenic River,Midwest ,SD,2024.0,11.0,9540,9540
Missouri NRR,MNRR,National Wild & Scenic River,Midwest ,SD,2024.0,12.0,7553,7553
Mojave NPRES,MOJA,National Preserve,Pacific West ,CA,2024.0,1.0,23477,144245
Mojave NPRES,MOJA,National Preserve,Pacific West ,CA,2024.0,2.0,22114,137218
Mojave NPRES,MOJA,National Preserve,Pacific West ,CA,2024.0,3.0,23578,150454
Mojave NPRES,MOJA,National Preserve,Pacific West ,CA,2024.0,4.0,30442,192466
Mojave NPRES,MOJA,National Preserve,Pacific West ,CA,2024.0,5.0,26011,163471
Mojave NPRES,MOJA,National Preserve,Pacific West ,CA,2024.0,6.0,19795,119611
Mojave NPRES,MOJA,National Preserve,Pacific West ,CA,2024.0,7.0,48998,295322
Mojave NPRES,MOJA,National Preserve,Pacific West ,CA,2024.0,8.0,23309,140789
Mojave NPRES,MOJA,National Preserve,Pacific West ,CA,2024.0,9.0,40757,246569
Mojave NPRES,MOJA,National Preserve,Pacific West ,CA,2024.0,10.0,45019,275239
Mojave NPRES,MOJA,National Preserve,Pacific West ,CA,2024.0,11.0,57022,350242
Mojave NPRES,MOJA,National Preserve,Pacific West ,CA,2024.0,12.0,64342,388954
Monocacy NB,MONO,National Battlefield,National Capital ,MD,2024.0,1.0,6137,13225
Monocacy NB,MONO,National Battlefield,National Capital ,MD,2024.0,2.0,9713,19785
Monocacy NB,MONO,National Battlefield,National Capital ,MD,2024.0,3.0,7748,16712
Monocacy NB,MONO,National Battlefield,National Capital ,MD,2024.0,4.0,9949,20477
Monocacy NB,MONO,National Battlefield,National Capital ,MD,2024.0,5.0,11924,24397
Monocacy NB,MONO,National Battlefield,National Capital ,MD,2024.0,6.0,12978,27024
Monocacy NB,MONO,National Battlefield,National Capital ,MD,2024.0,7.0,13323,27056
Monocacy NB,MONO,National Battlefield,National Capital ,MD,2024.0,8.0,10759,22243
Monocacy NB,MONO,National Battlefield,National Capital ,MD,2024.0,9.0,10585,22030
Monocacy NB,MONO,National Battlefield,National Capital ,MD,2024.0,10.0,11189,24340
Monocacy NB,MONO,National Battlefield,National Capital ,MD,2024.0,11.0,7116,15757
Monocacy NB,MONO,National Battlefield,National Capital ,MD,2024.0,12.0,5099,12028
Montezuma Castle NM,MOCA,National Monument,Intermountain ,AZ,2024.0,1.0,22714,22714
Montezuma Castle NM,MOCA,National Monument,Intermountain ,AZ,2024.0,2.0,29926,29926
Montezuma Castle NM,MOCA,National Monument,Intermountain ,AZ,2024.0,3.0,54411,54411
Montezuma Castle NM,MOCA,National Monument,Intermountain ,AZ,2024.0,4.0,47926,47926
Montezuma Castle NM,MOCA,National Monument,Intermountain ,AZ,2024.0,5.0,38226,38226
Montezuma Castle NM,MOCA,National Monument,Intermountain ,AZ,2024.0,6.0,26709,26709
Montezuma Castle NM,MOCA,National Monument,Intermountain ,AZ,2024.0,7.0,19617,19617
Montezuma Castle NM,MOCA,National Monument,Intermountain ,AZ,2024.0,8.0,18424,18424
Montezuma Castle NM,MOCA,National Monument,Intermountain ,AZ,2024.0,9.0,28015,28015
Montezuma Castle NM,MOCA,National Monument,Intermountain ,AZ,2024.0,10.0,37683,37683
Montezuma Castle NM,MOCA,National Monument,Intermountain ,AZ,2024.0,11.0,29777,29777
Montezuma Castle NM,MOCA,National Monument,Intermountain ,AZ,2024.0,12.0,26539,26539
Moores Creek NB,MOCR,National Battlefield,Southeast ,NC,2024.0,1.0,3657,2286
Moores Creek NB,MOCR,National Battlefield,Southeast ,NC,2024.0,2.0,7131,4457
Moores Creek NB,MOCR,National Battlefield,Southeast ,NC,2024.0,3.0,5571,3482
Moores Creek NB,MOCR,National Battlefield,Southeast ,NC,2024.0,4.0,5970,3731
Moores Creek NB,MOCR,National Battlefield,Southeast ,NC,2024.0,5.0,5426,3392
Moores Creek NB,MOCR,National Battlefield,Southeast ,NC,2024.0,6.0,5127,3205
Moores Creek NB,MOCR,National Battlefield,Southeast ,NC,2024.0,7.0,4844,3027
